run_id,configuration,model,node_count,target_tp,draft_tp,speculative_tokens,concurrency,repeat,request_id,prompt_id,started_at_utc,status_code,success,error,prompt_tokens,completion_tokens,ttft_s,latency_s,decode_s,request_output_tok_s
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,1,1,c1-r1-q1,0,2026-09-13T21:31:13.710285+00:00,200,True,,65,200,0.126708,14.90324,14.776532,13.419901
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,1,2,c1-r2-q1,1,2026-09-13T21:31:28.613999+00:00,200,True,,64,200,0.428495,15.185756,14.757261,13.170237
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,1,3,c1-r3-q1,2,2026-09-13T21:31:43.800290+00:00,200,True,,64,200,0.122743,14.807352,14.68461,13.506804
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,1,c2-r1-q2,1,2026-09-13T21:31:58.622154+00:00,200,True,,64,200,0.150945,14.493521,14.342576,13.799269
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,1,c2-r1-q1,0,2026-09-13T21:31:58.622072+00:00,200,True,,65,200,0.151103,14.493952,14.342849,13.798859
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,2,c2-r2-q2,3,2026-09-13T21:32:13.116747+00:00,200,True,,63,200,0.127021,14.621301,14.494279,13.678674
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,2,c2-r2-q1,2,2026-09-13T21:32:13.116639+00:00,200,True,,64,200,0.255028,14.695472,14.440445,13.609634
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,3,c2-r3-q1,4,2026-09-13T21:32:27.812841+00:00,200,True,,64,200,0.122107,14.560732,14.438625,13.735573
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,2,3,c2-r3-q2,5,2026-09-13T21:32:27.813256+00:00,200,True,,72,200,0.121514,14.560556,14.439042,13.735739
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,1,c4-r1-q2,1,2026-09-13T21:32:42.385344+00:00,200,True,,64,200,0.159772,14.902491,14.742719,13.420575
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,1,c4-r1-q3,2,2026-09-13T21:32:42.385221+00:00,200,True,,64,200,0.159639,14.902891,14.743253,13.420214
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,1,c4-r1-q1,0,2026-09-13T21:32:42.385150+00:00,200,True,,65,200,0.15976,14.90307,14.74331,13.420054
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,1,c4-r1-q4,3,2026-09-13T21:32:42.385277+00:00,200,True,,63,200,0.159759,14.903037,14.743279,13.420083
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,2,c4-r2-q3,6,2026-09-13T21:32:57.289282+00:00,200,True,,67,200,0.12743,14.838958,14.711528,13.478035
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,2,c4-r2-q2,5,2026-09-13T21:32:57.289808+00:00,200,True,,72,200,0.126851,14.838844,14.711992,13.478139
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,2,c4-r2-q4,7,2026-09-13T21:32:57.290612+00:00,200,True,,64,200,0.239851,14.908544,14.668693,13.415126
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,2,c4-r2-q1,4,2026-09-13T21:32:57.289715+00:00,200,True,,64,200,0.240915,14.909551,14.668636,13.41422
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,3,c4-r3-q4,3,2026-09-13T21:33:12.200949+00:00,200,True,,63,200,0.131494,14.882636,14.751142,13.43848
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,3,c4-r3-q1,0,2026-09-13T21:33:12.200847+00:00,200,True,,65,200,0.264378,14.954367,14.689989,13.37402
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,3,c4-r3-q3,2,2026-09-13T21:33:12.201035+00:00,200,True,,64,200,0.264044,14.954255,14.690211,13.37412
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,4,3,c4-r3-q2,1,2026-09-13T21:33:12.200733+00:00,200,True,,64,200,0.264578,14.954744,14.690166,13.373683
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q6,5,2026-09-13T21:33:27.168161+00:00,200,True,,72,200,0.130663,15.505009,15.374346,12.899057
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q1,0,2026-09-13T21:33:27.173314+00:00,200,True,,65,200,0.334726,15.573922,15.239197,12.84198
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q5,4,2026-09-13T21:33:27.168057+00:00,200,True,,64,200,0.340009,15.579417,15.239408,12.837451
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q2,1,2026-09-13T21:33:27.167777+00:00,200,True,,64,200,0.34007,15.579957,15.239886,12.837006
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q4,3,2026-09-13T21:33:27.171076+00:00,200,True,,63,200,0.337108,15.57701,15.239903,12.839434
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q3,2,2026-09-13T21:33:27.167845+00:00,200,True,,64,200,0.340138,15.580483,15.240345,12.836572
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q7,6,2026-09-13T21:33:27.170965+00:00,200,True,,67,200,0.336952,15.577471,15.240518,12.839055
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,1,c8-r1-q8,7,2026-09-13T21:33:27.167919+00:00,200,True,,64,200,0.340318,15.580621,15.240302,12.836459
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q2,1,2026-09-13T21:33:42.750233+00:00,200,True,,64,200,0.136284,15.712467,15.576183,12.728746
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q6,5,2026-09-13T21:33:42.753790+00:00,200,True,,72,200,0.338832,15.784813,15.44598,12.670407
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q3,2,2026-09-13T21:33:42.750466+00:00,200,True,,64,200,0.342258,15.788355,15.446097,12.667564
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q4,3,2026-09-13T21:33:42.752061+00:00,200,True,,63,200,0.340829,15.787104,15.446275,12.668568
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q1,0,2026-09-13T21:33:42.750324+00:00,200,True,,65,200,0.342519,15.789043,15.446524,12.667012
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q5,4,2026-09-13T21:33:42.752529+00:00,200,True,,64,200,0.340521,15.786942,15.446422,12.668698
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q7,6,2026-09-13T21:33:42.752450+00:00,200,True,,67,200,0.3405,15.7871,15.4466,12.668571
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,2,c8-r2-q8,7,2026-09-13T21:33:42.751392+00:00,200,True,,64,200,0.3416,15.788271,15.44667,12.667632
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q2,1,2026-09-13T21:33:58.540929+00:00,200,True,,64,200,0.137314,15.394596,15.257282,12.991572
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q7,6,2026-09-13T21:33:58.541154+00:00,200,True,,67,200,0.338216,15.475586,15.137369,12.923582
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q1,0,2026-09-13T21:33:58.541024+00:00,200,True,,65,200,0.338944,15.475783,15.136839,12.923417
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q3,2,2026-09-13T21:33:58.542569+00:00,200,True,,64,200,0.336686,15.474983,15.138297,12.924085
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q6,5,2026-09-13T21:33:58.542215+00:00,200,True,,72,200,0.337681,15.477328,15.139647,12.922127
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q5,4,2026-09-13T21:33:58.542017+00:00,200,True,,64,200,0.337414,15.477667,15.140253,12.921844
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q4,3,2026-09-13T21:33:58.541560+00:00,200,True,,63,200,0.338145,15.478993,15.140848,12.920737
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,8,3,c8-r3-q8,7,2026-09-13T21:33:58.541672+00:00,200,True,,64,200,0.337924,15.47896,15.141036,12.920765
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q7,6,2026-09-13T21:34:14.045828+00:00,200,True,,67,200,0.168171,16.660313,16.492143,12.004576
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q13,4,2026-09-13T21:34:14.046675+00:00,200,True,,64,200,0.167263,16.659692,16.492429,12.005024
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q11,2,2026-09-13T21:34:14.044134+00:00,200,True,,64,200,0.16975,16.662377,16.492627,12.003089
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q8,7,2026-09-13T21:34:14.045496+00:00,200,True,,64,200,0.512425,16.738795,16.22637,11.948292
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q2,1,2026-09-13T21:34:14.043561+00:00,200,True,,64,200,0.515209,16.740824,16.225615,11.946843
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q10,1,2026-09-13T21:34:14.050337+00:00,200,True,,64,200,0.508214,16.73456,16.226346,11.951315
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q5,4,2026-09-13T21:34:14.043363+00:00,200,True,,64,200,0.514518,16.741619,16.2271,11.946276
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q3,2,2026-09-13T21:34:14.049536+00:00,200,True,,64,200,0.50817,16.735756,16.227585,11.950461
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q16,7,2026-09-13T21:34:14.044598+00:00,200,True,,64,200,0.514367,16.740799,16.226432,11.946861
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q4,3,2026-09-13T21:34:14.050791+00:00,200,True,,63,200,0.506746,16.734709,16.227962,11.951209
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q14,5,2026-09-13T21:34:14.048415+00:00,200,True,,72,200,0.510789,16.737163,16.226373,11.949457
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q9,0,2026-09-13T21:34:14.044227+00:00,200,True,,65,200,0.513838,16.741397,16.227559,11.946434
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q1,0,2026-09-13T21:34:14.042838+00:00,200,True,,65,200,0.515152,16.74284,16.227688,11.945405
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q6,5,2026-09-13T21:34:14.042948+00:00,200,True,,72,200,0.514655,16.74324,16.228585,11.945119
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q15,6,2026-09-13T21:34:14.044669+00:00,200,True,,67,200,0.513641,16.741931,16.22829,11.946053
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,1,c16-r1-q12,3,2026-09-13T21:34:14.047870+00:00,200,True,,63,200,0.510237,16.738814,16.228576,11.948278
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q11,2,2026-09-13T21:34:30.790562+00:00,200,True,,64,200,0.12895,16.573265,16.444315,12.067628
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q9,0,2026-09-13T21:34:30.790058+00:00,200,True,,65,200,0.129385,16.574118,16.444732,12.067007
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q7,6,2026-09-13T21:34:30.790450+00:00,200,True,,67,200,0.481923,16.6585,16.176576,12.005883
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q2,1,2026-09-13T21:34:30.789701+00:00,200,True,,64,200,0.482782,16.659743,16.176961,12.004987
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q5,4,2026-09-13T21:34:30.789827+00:00,200,True,,64,200,0.482981,16.659725,16.176744,12.005
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q16,7,2026-09-13T21:34:30.790845+00:00,200,True,,64,200,0.481859,16.659005,16.177145,12.005519
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q12,3,2026-09-13T21:34:30.793021+00:00,200,True,,63,200,0.479031,16.656904,16.177874,12.007033
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q6,5,2026-09-13T21:34:30.791415+00:00,200,True,,72,200,0.481193,16.658784,16.177591,12.005678
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q1,0,2026-09-13T21:34:30.789606+00:00,200,True,,65,200,0.482299,16.660758,16.17846,12.004255
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q3,2,2026-09-13T21:34:30.789760+00:00,200,True,,64,200,0.482076,16.660774,16.178697,12.004245
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q13,4,2026-09-13T21:34:30.792310+00:00,200,True,,64,200,0.479287,16.658389,16.179102,12.005963
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,16,2,c16-r2-q4,3,2026-09-13T21:34:30.789948+00:00,200,True,,63,200,0.48205,16.66116,16.17911,12.003966
